Fire_Year,GIS_Acres,Distance
1965,0.04958980535099862,1190.156171878419
1965,0.04958742879110131,1190.6557787585589
1965,0.049584902809408825,1196.1593363337413
1965,0.04958450412196066,1194.1044073949429
1965,0.049580012700667836,1199.1807331443042
1965,0.04957998587515689,1201.7541947763532
1965,0.049579932226405776,1201.6541049894256
1965,0.04957971178568342,1201.9282024938038
1965,0.04957724274783527,1204.7126091150956
1965,0.04957497355839255,1206.726540185391
1965,0.049574089021985804,1207.6271895715079
1965,0.04957389088551658,1208.3723475292063
1965,0.04957371343977562,1208.4775191190092
1965,0.049572309322890945,1209.5341228606876
1965,0.09914366983477833,1210.246612127622
1965,0.049569696304889485,1211.3913074355644
1965,0.04956877532082171,1212.988532852352
1965,0.049568458717116806,1212.6598138703641
1965,0.049568131830597266,1213.7529102464734
1965,0.04956805330180985,1214.1372722939054
1965,0.04956726830401617,1212.1486160334016
1965,0.04956421028795025,1218.3859213853975
1965,0.04956387368865914,1217.7299916698278
1965,0.03957416225860362,1196.956962858321
1965,0.03956165799973811,1215.8703636187845
1965,0.03550337732760973,955.3701273567785
1965,0.029786680776594462,1211.615521848012
1965,0.029784988312848423,1214.279039335134
1965,0.029308536373456907,955.6773659206145
1965,0.04329277017770658,955.2427787773865
1965,0.019792777960080405,1212.2283406591202
1965,0.018687682266803618,676.7570836200616
1965,0.017911316677982143,678.4804805325615
1965,0.009796810145153543,1197.4592584548175
1965,0.009795479461011785,1205.0188013025752
1965,0.009795438335949943,1203.0921588049146
1965,0.00979418456881285,1211.8927330372426
1965,0.009794010620088911,1212.2938123415493
1965,0.009793917157786549,1212.4591333916444
1965,0.009793864519990137,1213.0305013207392
1965,0.00979379677373995,1212.9241425248927
1965,0.00979377455532597,1213.6655138848355
1965,0.009793715259662442,1213.7910876611847
1965,0.009793335792761992,1216.627646105945
1965,0.009792842130870661,1218.23811780096
1966,99569.51630268019,1219.9003586299766
1966,84609.52394962957,1014.1451165087435
1966,41002.16728320473,981.8944418186751
1966,40199.02325424442,980.0337091062963
1966,45542.324348703834,981.5444055375824
1966,19228.87289043752,1017.8889696763453
1966,17428.844739613178,1006.9724737595179
1966,15484.936472414483,1227.692988041382
1966,13027.508852623456,1139.8115514830922
1966,11263.678941349173,1018.2316725377326
1966,7110.939328643502,1047.2950417556538
1966,5549.488431249409,1160.4169280965389
1966,5406.1221320955265,1043.893598568599
1966,8535.905754933447,1039.5200536192576
1966,5322.436028007186,1142.929275066638
1966,4994.714630506638,492.92263519165004
1966,4619.335839056553,1163.7799490700395
1966,4488.206889047042,1096.7859996032882
1966,4381.829373910623,1043.6126489202516
1966,3649.9704838796133,1109.3739473037547
1966,3251.566163265559,1012.5950623016222
1966,3147.2875521206624,1150.4805574126844
1966,2959.205679517716,994.559050126114
1966,5764.124545519347,1050.2525667154434
1966,2707.3874465112826,1037.9386673949311
1966,2691.9612047010924,1247.285853080766
1966,2684.22239076194,688.261479517403
1966,2258.6066484307994,1020.3849627037157
1966,2143.3528883024433,1143.083786822314
1966,2127.277383674995,1155.9609062972195
1966,2027.1680466815744,1155.3021185402176
1966,2042.3935665869565,1157.084748739916
1966,1821.4166896864883,1190.4382481399641
1966,1815.550957030372,1041.4357842944173
1966,1574.9669620732282,1037.2219792909664
1966,1570.637282696308,1143.1750927385951
1966,1404.9028401296446,1094.4278095888899
1966,1395.9069263410038,1140.717821945498
1966,1365.33158988804,971.905507540709
1966,1316.6630034817695,1147.383578033842
1966,1230.4615831807614,1175.367213777673
1966,1215.1828420108427,1227.5763426576066
1966,1144.6822138389673,1023.7855070086314
1966,1101.340730946058,1208.5342142971172
1966,1063.0657946889773,1244.4820992792254
1966,974.9199055822447,684.9390361729672
1966,788.8535305653028,1136.2562055363842
1966,953.4441559332824,1122.042004668225
1966,772.1131628581516,1017.472005287509
1966,771.623614567958,969.8866781690989
1966,698.9452191248,880.5868467384059
1966,652.5621460366158,1091.826343795601
1966,626.6949575717238,1015.802888908166
1966,616.1269791569504,1216.9000251195378
1966,611.4580812321947,1040.2412939675326
1966,605.6058983308131,999.5678208441365
1966,595.5215858300484,1161.3243313624869
1966,551.3524293602961,1062.2209432916625
1966,540.9119155834426,1153.4361044757413
1966,716.6527237032644,1037.2895759572568
1966,503.7589625530231,977.9733790999787
1966,469.31669228621865,1006.9075419987441
1966,464.4940219296483,1237.3682487687845
1966,435.4416262681388,1020.2699216488066
1966,419.9593613041309,1127.9288945827166
1966,404.8981103115978,1168.5573692149699
1966,388.7995299269161,1224.0194139858252
1966,359.43134621832263,1168.9823724114997
1966,351.83467668738126,1181.5321554508655
1966,338.5713604121659,1180.1899260016557
1966,334.8719321957162,1244.6349476921769
1966,331.1456710604849,960.1414505316883
1966,329.45784781964244,1076.1176091365378
1966,326.8000978022108,1165.5038673543602
1966,306.85458228254316,1155.746910085862
1966,299.43117142101687,941.8410179575588
1966,463.15509292847975,1086.4153233302297
1966,277.7857764538001,1040.4391816255395
1966,266.889198411575,994.7482695317346
1966,263.5023025359467,1121.9772741687116
1966,262.36880961801484,1147.3235624499432
1966,260.8262380093089,1125.8486055303338
1966,233.808017189495,987.5430555178568
1966,232.41094718642483,1041.3916767151625
1966,226.25753825532087,1142.1856550465036
1966,219.75101889114933,1015.9570562824463
1966,218.9144926453601,989.7585283663695
1966,216.29502321312478,1166.310648297276
1966,214.93010385497513,435.22308280018177
1966,208.7539722700977,1128.572420447413
1966,376.87857476692477,1248.4106814263998
1966,184.18456703587947,1190.7906466089453
1966,181.73593213392397,1227.0027389484903
1966,173.14227816764188,1094.4605252185597
1966,169.71331563362756,995.385485647156
1966,163.47088167638296,972.8751790287929
1966,190.6898250850619,1049.1899344813764
1966,150.373735699241,1148.613117052607
1966,150.25799866441452,1149.3980485435657
1966,146.1137809329292,1193.1050342105505
1966,121.75712958917893,943.5569705522654
1966,114.83241246233588,986.1879003581241
1966,109.46048883301634,1111.09935505801
1966,106.99115301350943,1120.481027715669
1966,105.42743404204565,993.652673371453
1966,104.69069158483916,1037.94129020566
1966,99.74142882702525,960.5752009270379
1966,96.99249161780206,1040.2310102782933
1966,94.76196534938515,867.3470343509058
1966,83.92483682302502,1182.6515701570884
1966,82.28407530952951,1215.6105143695138
1966,81.28070026249935,1142.324454597948
1966,80.87294806587147,1031.6402829175192
1966,73.488233006974,1219.7637878668784
1966,70.42667456243663,1085.1527676291726
1966,69.97223349829628,955.280991519201
1966,68.87427407857638,1152.540578943895
1966,67.13286024518712,1171.1467530501984
1966,66.35451310277892,1145.0421750852393
1966,65.55737973682429,988.7111965046381
1966,63.18873044608694,1212.1106586072908
1966,62.92535987398988,971.9437044910377
1966,57.70696048291897,986.1728705374103
1966,56.91124345818896,1035.505119437646
1966,47.519601430646674,1061.3193872255802
1966,45.06553924566122,406.3848354042899
1966,41.64061465492576,1067.2097579129754
1966,38.80842509442449,948.7118206612282
1966,38.616542417808915,1130.103035451578
1966,38.45284181896603,1147.3206783127432
1966,37.91815037041532,1195.1054374769662
1966,48.117211294508046,1028.9851201846905
1966,34.62379994414116,1154.6232157152392
1966,32.269299159369744,1075.083300992712
1966,30.825636926392363,1102.1393332785856
1966,28.059378166337947,1142.8290498807517
1966,36.37294162656835,1070.6977117043027
1966,27.87688965689024,1152.8811430169949
1966,25.885167828843766,1135.8696397386232
1966,25.523973903333683,1013.4864149838993
1966,24.64000172453305,834.1881163214655
1966,24.62241572814174,1124.5894800975607
1966,24.250265216716727,1246.9547359833807
1966,23.198829260657813,1117.8276055429053
1966,22.11434545612249,1070.2859686584823
1966,19.917663431180667,1150.6950070402002
1966,19.80996423084364,1120.7932252149153
1966,19.077966917892972,1183.3371068126055
1966,18.33725227210152,1146.836047392488
1966,18.10730488563655,1149.3442559343846
1966,18.09385700014876,1045.708297244045
1966,17.11122639814549,1046.1254865953
1966,13.36088732326398,1155.55410957482
1966,13.029137024070153,1013.2065154417814
1966,13.016279623782296,1148.1552172676452
1966,12.781394650701294,705.9906241278889
1966,12.242044415072169,716.4308134918365
1966,11.79946260636899,1143.4907155750182
1966,9.131507932192047,1132.9209851954722
1966,8.648479358763913,1071.7882488990492
1966,8.44040029360134,1182.06881722912
1966,7.913447425850046,1210.8370349433662
1966,7.66048789522196,1018.097635233473
1966,6.335310149680625,1135.0438045257165
1966,5.5679785391237795,993.0715757446087
1966,5.1170419527483615,1145.4835976415577
1966,4.972633692741457,1133.097926234353
1966,8.829335395476793,417.7400915133236
1966,4.882593918881227,457.6175673554949
1966,4.840589929607832,462.1641983816718
1966,4.8397796059448,484.05808226271205
1966,4.839530423334489,490.64953477996164
1966,4.839461654053721,491.58970598010205
1966,4.839398261935997,483.2925589343028
1966,4.839376624935182,483.6935739467473
1966,4.8393330307304945,493.2498766218254
1966,4.547837788975027,1063.7217932069977
1966,4.175090221989037,1204.9845481524862
1966,3.637903105213049,999.0339291033063
1966,3.014410560706164,1148.2393755190587
1966,2.808148924929292,1134.3334502654973
1966,2.286388060817833,1209.5367965286173
1966,2.506004881467058,1001.9981438584356
1966,1.941470576525901,714.9386370028915
1966,1.7211680156083657,952.7447153080102
1966,1.7000600686470015,455.03966454540927
1966,1.5511086013664117,1138.4128683881265
1966,1.4395746426639668,458.1808868690372
1966,1.2532423590811197,1062.0612658565758
1966,2.3357844433566384,1204.479380694499
1966,1.021012700407279,1064.1275956397076
1966,0.9943179172192782,1184.763908713373
1966,0.8020473292540876,453.94230122760877
1966,0.6654736838092472,955.2859886592578
1966,0.5680587664329804,1015.6646776831685
1966,0.5465721274741894,1214.3889985831856
1966,0.45230280498550074,992.2332954230502
1966,0.3400436816004573,954.545483196457
1966,0.30214079750846956,997.9121077606607
1966,0.29824933459415665,1200.9599656578223
1966,0.29490975679740755,1201.1868033082553
1966,0.21869494552496535,1204.2891113941357
1966,0.21267306799370314,1004.8385417709989
1966,0.194577701295132,979.0384271417417
1966,0.18642682726438586,1063.1660785469908
1966,0.15198251145074784,978.4429013888066
1966,0.14129831985834732,1012.9091746693257
1966,0.13713904460428003,948.3815749948595
1966,0.131128237337623,408.5513572762626
1966,0.13112792531465048,411.5366712265008
1966,0.13112760026960898,407.77552989370776
1966,0.13112745445041812,408.9217975107241
1966,0.1311266833892255,409.7075550049078
1966,0.1311264855800576,408.4431849498254
1966,0.13112640760395547,407.89777977328305
1966,0.1311255829794427,409.639943759633
1966,0.13112540994418526,411.08285782831746
1966,0.13112491678634222,412.3381570294459
1966,0.13112438734826193,413.5754149792575
1966,0.1311239829116379,414.92193514328824
1966,0.13112254562101966,417.1812583587593
1966,0.13112252905387545,416.96131856671377
1966,0.13112248673198743,418.8701449582534
1966,0.13112185285958333,420.1762074666427
1966,0.1311218495114728,418.4448606611041
1966,0.13112169376461258,418.27173502721985
1966,0.13112139865196829,419.1310336817094
1966,0.13112123625035188,418.59206339735186
1966,0.13112080563714826,419.55106602803903
1966,0.13112022283508984,420.9467249940673
1966,0.131119205529132,421.42224764850323
1966,0.13111778761130202,423.93741272946534
1966,0.13111744007189727,424.34914597723207
1966,0.13111633382028567,426.8333387405177
1966,0.13111600871428386,429.84182759984833
1966,0.13111504632620138,430.7672604670571
1966,0.1311143018433483,428.1464586320233
1966,0.13013925147519814,991.1261155551848
1966,0.12252720477532619,1020.8758577426358
1966,0.1191164770581879,1201.7111059755978
1966,0.11636818708212411,1010.0783806993607
1966,0.11473168758966198,928.690152335364
1966,0.11103268474334302,929.1396482856226
1966,0.10931597121125704,1196.3457142185034
1966,0.10182466107766812,1000.6810104067923
1966,0.09944202594388704,1148.5712431370623
1966,0.09943740821300995,1150.8639429673763
1966,0.0994302315933129,1156.9719185784188
1966,0.0993489722720766,1192.0102128265871
1966,0.09934115519425232,1196.6115756379404
1966,0.09933898579776992,1195.319311380191
1966,0.09931920950411492,1209.0620288223208
1966,0.0972664792819469,965.704090231765
1966,0.0695454128223044,1213.851709659514
1966,0.04956974177428913,1212.0515348323497
1966,0.03956993048266979,1203.6438898537358
1966,0.0395695947054009,1204.0793777372755
1966,0.029798770854976075,1189.4879419110814
1966,0.029787443047702488,1210.7309569878926
1966,0.01980176713831549,1187.983542125264
1966,0.019791089827079743,1216.2915517051313
1966,0.01820832290160588,675.714696980667
1966,0.017911527944665315,678.7607427875005
1966,0.017911177348707993,679.2680505168642
1966,0.017405264325720385,675.4738383386999
1966,0.009798227849190082,1189.0756271903665
1966,0.009798110134105434,1190.0312922949934
1966,0.009798084941840396,1189.290578697461
1966,0.009797394734820454,1194.0939893832008
1966,0.00979693861976618,1196.8682483664359
1966,0.009796685115073695,1195.9387310906388
1966,0.009796493273225263,1199.4052736447932
1966,0.009795699428305805,1201.160695199122
1966,0.00979492799326186,1208.5347624675842
1966,0.009793283806891222,1215.3456933952964
1967,51076.46311105604,1105.8316101984428
1967,29093.13181050918,1074.9423511204463
1967,32442.437131941548,1060.9359746413581
1967,23093.644801949955,1158.645875806316
1967,18354.26162981044,1180.2377520416949
1967,15721.354067095555,1244.2409396279654
1967,10841.50634423523,1175.6223806421272
1967,7172.67267801049,1207.9947634929274
1967,7094.101598150501,1055.1264684818009
1967,5926.141800719553,1151.601109320151
1967,4995.459296232634,473.69580973690677
1967,4995.050851550133,481.7225446781561
1967,4761.571350560024,1246.9280734165307
1967,4335.028220102545,1019.7958583234599
1967,4268.924458072024,1160.8894273965216
